ticket_id,customer_id,priority,resolution_time_hours,satisfaction_score
TKT_009403,CUST_04527,High,51,5
TKT_009404,CUST_00861,Low,33,5
TKT_009405,CUST_00708,Low,42,5
TKT_009406,CUST_01315,Medium,56,4
TKT_009407,CUST_04555,Medium,42,2
TKT_009408,CUST_01058,Low,17,4
TKT_009409,CUST_03599,High,52,4
TKT_009410,CUST_04437,High,57,1
TKT_009411,CUST_02887,Low,13,2
TKT_009412,CUST_01361,Medium,71,4
TKT_009413,CUST_01170,Low,18,2
TKT_009414,CUST_01574,Medium,23,3
TKT_009415,CUST_00320,High,54,1
TKT_009416,CUST_04470,Medium,62,2
TKT_009417,CUST_00371,Medium,30,4
TKT_009418,CUST_01809,Critical,3,4
TKT_009419,CUST_02464,Medium,31,2
TKT_009420,CUST_01617,Low,24,3
TKT_009421,CUST_04014,Low,58,3
TKT_009422,CUST_04679,Medium,32,4
TKT_009423,CUST_04979,Low,48,1
TKT_009424,CUST_03901,Low,37,4
TKT_009425,CUST_00871,High,44,5
TKT_009426,CUST_00300,Low,69,2
TKT_009427,CUST_02270,Medium,59,4
TKT_009428,CUST_00934,Low,33,4
TKT_009429,CUST_03688,High,70,3
TKT_009430,CUST_04329,High,22,5
TKT_009431,CUST_02226,Critical,9,3
TKT_009432,CUST_00074,Low,56,4
TKT_009433,CUST_01370,Medium,58,1
TKT_009434,CUST_04149,Medium,29,3
TKT_009435,CUST_01456,High,42,4
TKT_009436,CUST_02513,Low,58,1
TKT_009437,CUST_02817,Low,45,1
TKT_009438,CUST_01895,Low,40,3
TKT_009439,CUST_04214,Medium,52,5
TKT_009440,CUST_02266,Medium,28,5
TKT_009441,CUST_01801,Medium,29,5
TKT_009442,CUST_02849,Low,43,4
TKT_009443,CUST_00282,Medium,21,5
TKT_009444,CUST_03370,Medium,20,2
TKT_009445,CUST_00714,Medium,63,5
TKT_009446,CUST_00938,Medium,63,5
TKT_009447,CUST_00816,Medium,38,4
TKT_009448,CUST_01776,Low,37,4
TKT_009449,CUST_02228,High,68,2
TKT_009450,CUST_01179,Low,32,5
TKT_009451,CUST_01963,High,40,4
TKT_009452,CUST_03794,Medium,31,5
TKT_009453,CUST_02432,Medium,20,3
TKT_009454,CUST_02915,Low,15,1
TKT_009455,CUST_02332,High,26,4
TKT_009456,CUST_01802,Low,63,5
TKT_009457,CUST_02499,Medium,34,1
TKT_009458,CUST_04573,High,53,4
TKT_009459,CUST_01168,Low,53,5
TKT_009460,CUST_00257,High,27,3
TKT_009461,CUST_02436,Medium,12,3
TKT_009462,CUST_01749,Medium,30,4
TKT_009463,CUST_00132,High,37,5
TKT_009464,CUST_02675,Medium,70,4
TKT_009465,CUST_02452,Medium,15,2
TKT_009466,CUST_04415,Medium,39,5
TKT_009467,CUST_04563,Medium,51,4
TKT_009468,CUST_00803,Low,68,3
TKT_009469,CUST_02164,Low,60,5
TKT_009470,CUST_00813,Low,71,4
TKT_009471,CUST_04760,Low,46,3
TKT_009472,CUST_00498,Medium,46,5
TKT_009473,CUST_02553,Low,55,1
TKT_009474,CUST_00152,Low,51,5
TKT_009475,CUST_03284,Medium,32,2
TKT_009476,CUST_01350,High,48,1
TKT_009477,CUST_01126,Low,38,5
TKT_009478,CUST_01398,Medium,58,1
TKT_009479,CUST_02813,Medium,51,5
TKT_009480,CUST_00281,Low,24,1
TKT_009481,CUST_04561,Low,65,5
TKT_009482,CUST_01477,Medium,17,5
TKT_009483,CUST_00273,Low,42,4
TKT_009484,CUST_03988,Medium,34,2
TKT_009485,CUST_00521,Medium,53,2
TKT_009486,CUST_01727,Medium,44,5
TKT_009487,CUST_04200,Low,20,1
TKT_009488,CUST_01107,Medium,16,4
TKT_009489,CUST_01476,Low,67,3
TKT_009490,CUST_04998,Medium,55,5
TKT_009491,CUST_00917,Low,69,4
TKT_009492,CUST_01983,Medium,56,3
TKT_009493,CUST_04313,High,49,5
TKT_009494,CUST_02334,Medium,59,5
TKT_009495,CUST_03922,Low,55,5
TKT_009496,CUST_00661,High,65,4
TKT_009497,CUST_03735,Low,15,5
TKT_009498,CUST_02046,Medium,43,1
TKT_009499,CUST_00670,Low,14,5
TKT_009500,CUST_01980,Low,45,3
TKT_009501,CUST_02322,Medium,53,4
TKT_009502,CUST_03828,Low,70,4
TKT_009503,CUST_02733,High,23,4
TKT_009504,CUST_01853,Low,47,4
TKT_009505,CUST_02107,Low,58,4
TKT_009506,CUST_01646,Low,57,4
TKT_009507,CUST_01430,Medium,43,3
TKT_009508,CUST_03442,High,42,5
TKT_009509,CUST_00920,Medium,24,5
TKT_009510,CUST_02113,Low,60,2
TKT_009511,CUST_03952,Medium,33,4
TKT_009512,CUST_04096,High,38,4
TKT_009513,CUST_00412,Low,66,3
TKT_009514,CUST_04394,Low,16,5
TKT_009515,CUST_03300,Medium,53,3
TKT_009516,CUST_02859,High,53,4
TKT_009517,CUST_01221,Medium,37,5
TKT_009518,CUST_02291,Low,60,4
TKT_009519,CUST_02751,Low,30,1
TKT_009520,CUST_00754,Low,65,3
TKT_009521,CUST_01487,Critical,19,5
TKT_009522,CUST_04354,High,68,4
TKT_009523,CUST_04247,Medium,55,4
TKT_009524,CUST_01441,Medium,39,5
TKT_009525,CUST_03372,Medium,13,3
TKT_009526,CUST_02207,Low,14,5
TKT_009527,CUST_01931,Medium,58,5
TKT_009528,CUST_02370,High,24,1
TKT_009529,CUST_01772,Low,47,4
TKT_009530,CUST_03771,Low,32,3
TKT_009531,CUST_02253,Low,57,4
TKT_009532,CUST_02163,Low,56,2
TKT_009533,CUST_01092,Medium,50,5
TKT_009534,CUST_02470,Low,25,1
TKT_009535,CUST_01411,Medium,49,4
TKT_009536,CUST_00844,Medium,39,2
TKT_009537,CUST_01663,High,16,3
TKT_009538,CUST_04766,High,56,2
TKT_009539,CUST_00878,Medium,49,4
TKT_009540,CUST_04043,Low,28,4
TKT_009541,CUST_04696,Low,51,4
TKT_009542,CUST_03632,Medium,50,4
TKT_009543,CUST_02851,Low,57,5
TKT_009544,CUST_03908,High,46,5
TKT_009545,CUST_01562,Medium,29,5
TKT_009546,CUST_01112,High,68,2
TKT_009547,CUST_02155,Medium,32,4
TKT_009548,CUST_04333,High,36,3
TKT_009549,CUST_00204,High,42,5
TKT_009550,CUST_04677,Low,26,4
TKT_009551,CUST_02640,Medium,58,2
TKT_009552,CUST_00864,Low,68,1
TKT_009553,CUST_03710,Critical,4,4
TKT_009554,CUST_04969,Medium,62,3
TKT_009555,CUST_03022,Low,24,4
TKT_009556,CUST_04633,High,43,3
TKT_009557,CUST_00534,Low,42,3
TKT_009558,CUST_00740,Medium,25,5
TKT_009559,CUST_01839,Medium,36,3
TKT_009560,CUST_04407,High,30,1
TKT_009561,CUST_02313,High,34,5
TKT_009562,CUST_02930,Medium,30,5
TKT_009563,CUST_00374,Low,28,4
TKT_009564,CUST_03949,Low,70,4
TKT_009565,CUST_02659,Low,55,3
TKT_009566,CUST_03495,Low,27,2
TKT_009567,CUST_04316,Medium,43,3
TKT_009568,CUST_01501,Medium,42,3
TKT_009569,CUST_00520,Medium,62,4
TKT_009570,CUST_00363,Low,64,3
TKT_009571,CUST_01477,Low,56,3
TKT_009572,CUST_04720,Low,21,4
TKT_009573,CUST_02013,Medium,19,3
TKT_009574,CUST_03325,Medium,66,5
TKT_009575,CUST_01953,Medium,69,4
TKT_009576,CUST_04309,Low,60,5
TKT_009577,CUST_04970,Medium,56,4
TKT_009578,CUST_00531,Medium,13,2
TKT_009579,CUST_04544,Low,36,5
TKT_009580,CUST_04148,Medium,69,3
TKT_009581,CUST_02703,Medium,38,5
TKT_009582,CUST_01578,Low,55,5
TKT_009583,CUST_01632,Low,35,5
TKT_009584,CUST_02387,Low,61,3
TKT_009585,CUST_00847,Low,62,3
TKT_009586,CUST_00896,Low,35,5
TKT_009587,CUST_01841,Low,59,3
TKT_009588,CUST_01357,Low,31,4
TKT_009589,CUST_01620,High,43,4
TKT_009590,CUST_01871,Low,45,3
TKT_009591,CUST_02247,Low,40,5
TKT_009592,CUST_01463,Low,63,3
TKT_009593,CUST_02198,Critical,16,1
TKT_009594,CUST_01963,Medium,25,5
TKT_009595,CUST_01364,Medium,35,3
TKT_009596,CUST_04732,Medium,46,5
TKT_009597,CUST_03603,Low,64,4
TKT_009598,CUST_00859,Critical,4,5
TKT_009599,CUST_03218,Low,19,3
TKT_009600,CUST_00778,Medium,19,4
TKT_009601,CUST_00050,Low,17,1
TKT_009602,CUST_02609,Medium,53,3
TKT_009603,CUST_03683,Low,22,5
TKT_009604,CUST_00376,Medium,60,4
TKT_009605,CUST_00023,Low,54,4
TKT_009606,CUST_02673,Medium,62,3
TKT_009607,CUST_04379,Low,66,5
TKT_009608,CUST_01030,High,24,4
TKT_009609,CUST_04376,Low,38,5
TKT_009610,CUST_02646,Medium,35,3
TKT_009611,CUST_00393,Medium,39,5
TKT_009612,CUST_03518,High,14,1
TKT_009613,CUST_01094,High,17,4
TKT_009614,CUST_01498,Critical,10,3
TKT_009615,CUST_00484,Low,44,2
TKT_009616,CUST_02858,Low,27,4
TKT_009617,CUST_04924,Low,68,1
TKT_009618,CUST_03923,Medium,38,2
TKT_009619,CUST_02224,Low,52,3
TKT_009620,CUST_00231,Medium,32,4
TKT_009621,CUST_00087,Low,12,5
TKT_009622,CUST_04485,Low,29,3
TKT_009623,CUST_01644,Medium,70,1
TKT_009624,CUST_00719,High,60,5
TKT_009625,CUST_04833,Medium,27,5
TKT_009626,CUST_02230,Low,49,3
TKT_009627,CUST_02470,High,29,4
TKT_009628,CUST_02249,Medium,25,2
TKT_009629,CUST_00583,Medium,60,5
TKT_009630,CUST_04120,Low,37,4
TKT_009631,CUST_00873,Medium,17,4
TKT_009632,CUST_02384,Low,22,5
TKT_009633,CUST_03722,Critical,17,2
TKT_009634,CUST_01493,Medium,36,3
TKT_009635,CUST_04237,Medium,69,5
TKT_009636,CUST_03319,Medium,14,4
TKT_009637,CUST_01095,Low,69,2
TKT_009638,CUST_04008,Medium,51,3
TKT_009639,CUST_04488,Medium,41,5
TKT_009640,CUST_02296,Medium,20,5
TKT_009641,CUST_01129,Low,41,1
TKT_009642,CUST_02306,High,53,5
TKT_009643,CUST_00406,Medium,32,4
TKT_009644,CUST_01655,Low,33,4
TKT_009645,CUST_04982,Medium,56,3
TKT_009646,CUST_03076,High,23,3
TKT_009647,CUST_01588,Medium,53,4
TKT_009648,CUST_02055,Low,71,3
TKT_009649,CUST_04097,Medium,64,2
TKT_009650,CUST_04435,Low,41,4
TKT_009651,CUST_03770,Medium,57,4
TKT_009652,CUST_03774,Medium,17,4
TKT_009653,CUST_04446,Low,38,4
TKT_009654,CUST_02103,Low,45,3
TKT_009655,CUST_03853,Low,26,3
TKT_009656,CUST_00796,Low,71,4
TKT_009657,CUST_02947,Low,68,3
TKT_009658,CUST_02320,High,66,5
TKT_009659,CUST_02905,Medium,65,5
TKT_009660,CUST_01454,Medium,41,4
TKT_009661,CUST_00879,Low,26,3
TKT_009662,CUST_04473,Low,70,4
TKT_009663,CUST_00387,Low,47,4
TKT_009664,CUST_03682,Medium,69,4
TKT_009665,CUST_02435,Medium,68,3
TKT_009666,CUST_01181,Medium,54,4
TKT_009667,CUST_04520,Low,40,5
TKT_009668,CUST_00787,Low,18,2
TKT_009669,CUST_04373,Medium,26,2
TKT_009670,CUST_03220,Low,63,5
TKT_009671,CUST_01839,Low,62,4
TKT_009672,CUST_01774,Low,40,4
TKT_009673,CUST_03186,Medium,25,2
TKT_009674,CUST_02043,Critical,4,4
TKT_009675,CUST_01625,Low,35,5
TKT_009676,CUST_03573,Medium,49,4
TKT_009677,CUST_01249,Medium,13,1
TKT_009678,CUST_04243,High,18,4
TKT_009679,CUST_01626,Medium,67,2
TKT_009680,CUST_01472,High,64,4
TKT_009681,CUST_03753,Medium,46,3
TKT_009682,CUST_01347,Medium,39,2
TKT_009683,CUST_01115,Medium,51,1
TKT_009684,CUST_00014,High,61,4
TKT_009685,CUST_01172,Medium,37,4
TKT_009686,CUST_01827,Medium,43,2
TKT_009687,CUST_03543,Low,26,5
TKT_009688,CUST_00409,Medium,54,5
TKT_009689,CUST_04480,Medium,33,3
TKT_009690,CUST_04153,Medium,34,4
TKT_009691,CUST_02562,Medium,21,4
TKT_009692,CUST_03650,Low,36,2
TKT_009693,CUST_02393,Medium,64,3
TKT_009694,CUST_01903,Low,71,4
TKT_009695,CUST_03159,Low,38,4
TKT_009696,CUST_00405,High,60,3
TKT_009697,CUST_04341,Low,37,4
TKT_009698,CUST_00859,Medium,29,4
TKT_009699,CUST_01998,Critical,17,5
TKT_009700,CUST_00209,Low,12,5
TKT_009701,CUST_02191,Low,13,5
TKT_009702,CUST_01823,Medium,43,4
TKT_009703,CUST_00546,Low,48,5
TKT_009704,CUST_00804,High,42,2
TKT_009705,CUST_01128,Low,53,4
TKT_009706,CUST_04093,High,23,4
TKT_009707,CUST_00247,Low,24,5
TKT_009708,CUST_02578,High,59,4
TKT_009709,CUST_00465,High,70,4
TKT_009710,CUST_00620,Medium,40,3
TKT_009711,CUST_01959,Medium,70,4
TKT_009712,CUST_03036,Low,14,4
TKT_009713,CUST_02416,Low,15,3
TKT_009714,CUST_01230,Low,27,4
TKT_009715,CUST_00357,Medium,21,4
TKT_009716,CUST_02379,High,25,3
TKT_009717,CUST_03352,Medium,64,4
TKT_009718,CUST_00885,Medium,62,5
TKT_009719,CUST_04597,Medium,48,4
TKT_009720,CUST_01759,High,30,3
TKT_009721,CUST_04840,Medium,54,3
TKT_009722,CUST_02921,Critical,9,5
TKT_009723,CUST_01458,Low,41,3
TKT_009724,CUST_00551,Low,50,1
TKT_009725,CUST_00200,High,15,5
TKT_009726,CUST_01391,Medium,58,1
TKT_009727,CUST_03743,Low,67,4
TKT_009728,CUST_04435,Critical,17,3
TKT_009729,CUST_01444,High,59,5
TKT_009730,CUST_04775,Low,43,2
TKT_009731,CUST_00277,High,38,5
TKT_009732,CUST_00054,Medium,34,4
TKT_009733,CUST_00164,Low,30,2
TKT_009734,CUST_02124,Medium,45,4
TKT_009735,CUST_02790,Critical,1,1
TKT_009736,CUST_04518,Medium,30,4
TKT_009737,CUST_04673,High,34,5
TKT_009738,CUST_01254,Low,57,4
TKT_009739,CUST_01330,Medium,55,2
TKT_009740,CUST_00986,Low,62,2
TKT_009741,CUST_03189,Low,53,2
TKT_009742,CUST_01081,Medium,51,4
TKT_009743,CUST_00659,Medium,67,2
TKT_009744,CUST_02266,Medium,60,3
TKT_009745,CUST_04642,High,66,2
TKT_009746,CUST_02035,Medium,19,2
TKT_009747,CUST_00849,Low,20,5
TKT_009748,CUST_00466,High,67,1
TKT_009749,CUST_04662,Low,25,4
TKT_009750,CUST_04600,Medium,58,4
TKT_009751,CUST_01375,Low,59,3
TKT_009752,CUST_04637,Critical,18,5
TKT_009753,CUST_01807,Low,65,3
TKT_009754,CUST_02127,Medium,51,5
TKT_009755,CUST_00419,Medium,46,4
TKT_009756,CUST_01460,Low,45,4
TKT_009757,CUST_04533,Medium,12,5
TKT_009758,CUST_02214,Low,43,5
TKT_009759,CUST_00598,High,19,4
TKT_009760,CUST_01190,Critical,18,4
TKT_009761,CUST_03907,High,43,5
TKT_009762,CUST_04046,Medium,49,3
TKT_009763,CUST_00446,Low,71,4
TKT_009764,CUST_04750,Low,54,3
TKT_009765,CUST_00047,Medium,46,1
TKT_009766,CUST_03929,Medium,57,5
TKT_009767,CUST_01513,High,33,5
TKT_009768,CUST_01287,Medium,48,5
TKT_009769,CUST_02702,Critical,4,4
TKT_009770,CUST_01949,Medium,32,2
TKT_009771,CUST_00943,Medium,63,5
TKT_009772,CUST_02702,Low,40,4
TKT_009773,CUST_02291,Low,24,3
TKT_009774,CUST_03726,Medium,64,2
TKT_009775,CUST_04951,Medium,48,5
TKT_009776,CUST_00904,Low,48,2
TKT_009777,CUST_02660,Low,53,3
TKT_009778,CUST_01132,Low,56,2
TKT_009779,CUST_02369,Low,53,5
TKT_009780,CUST_04570,Medium,51,4
TKT_009781,CUST_02756,Low,45,4
TKT_009782,CUST_03545,Low,45,2
TKT_009783,CUST_00467,Medium,65,4
TKT_009784,CUST_04058,Medium,62,4
TKT_009785,CUST_04851,Medium,21,3
TKT_009786,CUST_04035,Medium,26,3
TKT_009787,CUST_01136,Medium,38,3
TKT_009788,CUST_01479,High,27,3
TKT_009789,CUST_04384,Medium,53,3
TKT_009790,CUST_00341,Medium,53,4
TKT_009791,CUST_00660,Critical,18,5
TKT_009792,CUST_00186,Low,63,3
TKT_009793,CUST_02077,Medium,38,4
TKT_009794,CUST_01432,Medium,62,3
TKT_009795,CUST_04993,High,15,2
TKT_009796,CUST_00747,Medium,45,5
TKT_009797,CUST_03835,Low,52,4
TKT_009798,CUST_00533,Low,22,4
TKT_009799,CUST_02976,High,14,2
TKT_009800,CUST_04210,Medium,50,5
TKT_009801,CUST_01122,Low,36,5
TKT_009802,CUST_03094,Medium,36,4
TKT_009803,CUST_01145,Low,49,3
TKT_009804,CUST_00211,Low,12,3
TKT_009805,CUST_03774,Medium,23,1
TKT_009806,CUST_02864,Medium,69,4
TKT_009807,CUST_02434,High,29,4
TKT_009808,CUST_04997,Medium,52,4
TKT_009809,CUST_01924,Critical,15,4
TKT_009810,CUST_03125,High,69,5
TKT_009811,CUST_01892,Low,24,3
TKT_009812,CUST_00641,High,29,4
TKT_009813,CUST_01615,High,26,2
TKT_009814,CUST_01485,Critical,2,4
TKT_009815,CUST_03793,Low,17,1
TKT_009816,CUST_01926,High,50,2
TKT_009817,CUST_01880,Low,24,2
TKT_009818,CUST_02999,Medium,23,4
TKT_009819,CUST_01332,Medium,69,4
TKT_009820,CUST_02261,High,21,1
TKT_009821,CUST_04280,Medium,70,5
TKT_009822,CUST_02141,Medium,37,5
TKT_009823,CUST_01644,Medium,38,3
TKT_009824,CUST_02293,Low,33,1
TKT_009825,CUST_03711,Medium,44,4
TKT_009826,CUST_01796,Medium,54,5
TKT_009827,CUST_01678,Medium,27,3
TKT_009828,CUST_02753,Low,12,5
TKT_009829,CUST_01404,Low,61,5
TKT_009830,CUST_00239,Low,54,1
TKT_009831,CUST_00319,High,52,4
TKT_009832,CUST_00562,Low,57,3
TKT_009833,CUST_02808,Medium,54,2
TKT_009834,CUST_02378,Low,12,5
TKT_009835,CUST_03414,Medium,22,5
TKT_009836,CUST_04705,Low,52,1
TKT_009837,CUST_04039,Low,33,2
TKT_009838,CUST_02660,Low,40,1
TKT_009839,CUST_01508,Medium,45,4
TKT_009840,CUST_04962,High,53,3
TKT_009841,CUST_02021,Low,14,4
TKT_009842,CUST_00155,High,42,4
TKT_009843,CUST_00542,Low,68,3
TKT_009844,CUST_04256,Low,24,3
TKT_009845,CUST_04886,Low,69,5
TKT_009846,CUST_01605,High,22,3
TKT_009847,CUST_01685,Medium,61,3
TKT_009848,CUST_02537,Low,57,4
TKT_009849,CUST_01280,Low,48,1
TKT_009850,CUST_04152,Medium,19,3
TKT_009851,CUST_02900,Low,21,2
TKT_009852,CUST_00869,Low,49,5
TKT_009853,CUST_03014,High,26,3
TKT_009854,CUST_03167,Low,19,4
TKT_009855,CUST_03311,Medium,65,1
TKT_009856,CUST_00683,Low,41,4
TKT_009857,CUST_02264,Low,47,4
TKT_009858,CUST_01462,High,41,1
TKT_009859,CUST_03830,High,67,3
TKT_009860,CUST_00146,Medium,42,4
TKT_009861,CUST_01975,Medium,52,5
TKT_009862,CUST_01821,Medium,16,5
TKT_009863,CUST_00605,Medium,30,4
TKT_009864,CUST_01607,Medium,60,3
TKT_009865,CUST_04240,Medium,45,5
TKT_009866,CUST_03200,High,24,3
TKT_009867,CUST_01548,Medium,60,2
TKT_009868,CUST_02773,High,69,4
TKT_009869,CUST_01988,Low,36,5
TKT_009870,CUST_01386,Low,25,1
TKT_009871,CUST_03644,Medium,22,2
TKT_009872,CUST_02897,Low,41,4
TKT_009873,CUST_01820,Medium,18,1
TKT_009874,CUST_02655,Medium,69,4
TKT_009875,CUST_02120,Medium,13,1
TKT_009876,CUST_04718,Low,46,3
TKT_009877,CUST_00946,High,54,4
TKT_009878,CUST_01306,Low,14,4
TKT_009879,CUST_01902,High,44,3
TKT_009880,CUST_03696,Low,62,1
TKT_009881,CUST_00159,Medium,57,2
TKT_009882,CUST_03795,High,71,4
TKT_009883,CUST_03323,High,43,4
TKT_009884,CUST_01351,High,28,5
TKT_009885,CUST_04721,High,62,4
TKT_009886,CUST_04434,Medium,62,5
TKT_009887,CUST_01655,Medium,39,2
TKT_009888,CUST_03031,Medium,32,5
TKT_009889,CUST_00676,High,62,2
TKT_009890,CUST_00369,High,69,4
TKT_009891,CUST_03176,Medium,30,5
TKT_009892,CUST_01204,Medium,44,4
TKT_009893,CUST_03361,Medium,68,5
TKT_009894,CUST_01472,High,22,4
TKT_009895,CUST_01349,Low,44,5
TKT_009896,CUST_03424,Low,34,5
TKT_009897,CUST_03017,Critical,16,4
TKT_009898,CUST_00670,Medium,19,2
TKT_009899,CUST_01255,Medium,41,3
TKT_009900,CUST_04420,High,18,2
TKT_009901,CUST_02009,High,58,4
TKT_009902,CUST_00827,Low,69,4
TKT_009903,CUST_02312,Low,59,4
TKT_009904,CUST_00450,Medium,33,3
TKT_009905,CUST_00549,Medium,38,5
TKT_009906,CUST_01635,Low,51,4
TKT_009907,CUST_03670,High,53,3
TKT_009908,CUST_02113,Medium,47,3
TKT_009909,CUST_01639,Medium,56,3
TKT_009910,CUST_04720,Critical,18,5
TKT_009911,CUST_04449,Medium,30,3
TKT_009912,CUST_01008,Low,38,3
TKT_009913,CUST_04232,Low,67,5
TKT_009914,CUST_03386,Low,17,5
TKT_009915,CUST_01011,Critical,11,4
TKT_009916,CUST_02774,Low,35,5
TKT_009917,CUST_02801,Medium,35,5
TKT_009918,CUST_00310,Medium,41,4
TKT_009919,CUST_00156,Low,50,4
TKT_009920,CUST_01637,Medium,56,5
TKT_009921,CUST_04462,Low,46,3
TKT_009922,CUST_03153,Low,64,5
TKT_009923,CUST_03131,Critical,18,3
TKT_009924,CUST_01261,Low,60,4
TKT_009925,CUST_04434,Medium,46,5
TKT_009926,CUST_04568,High,31,5
TKT_009927,CUST_04385,Low,47,5
TKT_009928,CUST_04470,Low,22,4
TKT_009929,CUST_03381,Medium,61,5
TKT_009930,CUST_01631,Medium,30,3
TKT_009931,CUST_01146,Low,51,5
TKT_009932,CUST_02395,Medium,56,1
TKT_009933,CUST_00036,High,36,4
TKT_009934,CUST_00725,Low,61,4
TKT_009935,CUST_01477,Low,33,3
TKT_009936,CUST_02507,Low,12,5
TKT_009937,CUST_03298,Medium,31,2
TKT_009938,CUST_00891,High,68,4
TKT_009939,CUST_02850,High,60,5
TKT_009940,CUST_01401,Low,46,3
TKT_009941,CUST_01027,High,34,5
TKT_009942,CUST_04102,High,35,1
TKT_009943,CUST_02661,Medium,50,2
TKT_009944,CUST_04405,Medium,34,2
TKT_009945,CUST_02407,High,49,2
TKT_009946,CUST_03006,High,58,5
TKT_009947,CUST_03750,High,18,2
TKT_009948,CUST_00676,Low,50,2
TKT_009949,CUST_02850,Medium,55,2
TKT_009950,CUST_00518,High,20,4
TKT_009951,CUST_04480,Low,40,4
TKT_009952,CUST_03986,Low,52,5
TKT_009953,CUST_02587,Medium,54,3
TKT_009954,CUST_04704,Low,53,1
TKT_009955,CUST_00162,Low,21,3
TKT_009956,CUST_00601,Low,26,5
TKT_009957,CUST_01560,Low,59,5
TKT_009958,CUST_00665,High,69,5
TKT_009959,CUST_04958,High,19,4
TKT_009960,CUST_03782,Low,56,4
TKT_009961,CUST_02040,Low,52,2
TKT_009962,CUST_04577,Low,57,3
TKT_009963,CUST_03791,Medium,33,3
TKT_009964,CUST_04317,Low,31,1
TKT_009965,CUST_01773,High,68,5
TKT_009966,CUST_04606,High,29,4
TKT_009967,CUST_01391,High,67,5
TKT_009968,CUST_04287,High,45,3
TKT_009969,CUST_01718,Medium,34,5
TKT_009970,CUST_01958,Medium,39,5
TKT_009971,CUST_01660,Critical,11,1
TKT_009972,CUST_03089,Medium,21,1
TKT_009973,CUST_02079,Medium,63,5
TKT_009974,CUST_02945,Medium,54,4
TKT_009975,CUST_01828,Low,67,3
TKT_009976,CUST_02440,Critical,9,2
TKT_009977,CUST_01117,Low,21,5
TKT_009978,CUST_02006,Medium,62,2
TKT_009979,CUST_01162,Low,12,5
TKT_009980,CUST_04120,High,67,4
TKT_009981,CUST_00168,Critical,12,4
TKT_009982,CUST_02001,Medium,57,4
TKT_009983,CUST_00289,High,52,1
TKT_009984,CUST_01038,Low,16,4
TKT_009985,CUST_02486,Low,55,5
TKT_009986,CUST_03365,Low,40,1
TKT_009987,CUST_04824,Low,63,1
TKT_009988,CUST_02132,Medium,61,5
TKT_009989,CUST_04465,Medium,60,4
TKT_009990,CUST_03974,Low,31,5
TKT_009991,CUST_01185,Low,19,1
TKT_009992,CUST_04992,Low,36,4
TKT_009993,CUST_02354,Low,12,5
TKT_009994,CUST_01483,Low,47,1
TKT_009995,CUST_03668,Low,55,2
TKT_009996,CUST_04806,Medium,27,4
TKT_009997,CUST_00200,High,16,5
TKT_009998,CUST_00335,Low,61,3
TKT_009999,CUST_03414,High,61,5
TKT_010000,CUST_00179,Medium,62,1
TKT_010001,CUST_00450,Medium,24,2
TKT_010002,CUST_01725,High,12,3
TKT_010003,CUST_01180,Low,19,5
TKT_010004,CUST_04836,Critical,6,4
TKT_010005,CUST_00868,Low,31,3
TKT_010006,CUST_00978,Medium,50,4
TKT_010007,CUST_03641,Low,62,5
TKT_010008,CUST_00666,Medium,36,4
TKT_010009,CUST_02073,Medium,40,4
TKT_010010,CUST_02524,High,14,3
TKT_010011,CUST_00783,Medium,64,5
TKT_010012,CUST_04298,Medium,40,5
TKT_010013,CUST_04706,Critical,3,4
TKT_010014,CUST_01488,Medium,64,3
TKT_010015,CUST_04533,Medium,29,5
TKT_010016,CUST_04968,Critical,15,5
TKT_010017,CUST_03551,High,68,1
TKT_010018,CUST_03451,High,64,4
TKT_010019,CUST_02159,Low,17,2
TKT_010020,CUST_00123,Medium,39,3
TKT_010021,CUST_02483,Low,63,4
TKT_010022,CUST_04074,High,25,5
TKT_010023,CUST_00960,High,37,5
TKT_010024,CUST_01407,Low,18,3
TKT_010025,CUST_03546,Low,69,1
TKT_010026,CUST_04605,Low,22,4
TKT_010027,CUST_00564,Medium,32,4
TKT_010028,CUST_00725,Low,16,4
TKT_010029,CUST_00247,Medium,42,4
TKT_010030,CUST_02629,Low,56,4
TKT_010031,CUST_04967,High,56,3
TKT_010032,CUST_00405,Medium,38,2
TKT_010033,CUST_02554,Medium,44,3
TKT_010034,CUST_01248,Low,45,1
TKT_010035,CUST_02395,Low,61,1
TKT_010036,CUST_04959,Medium,47,5
TKT_010037,CUST_01228,Medium,57,2
TKT_010038,CUST_00633,Critical,6,1
TKT_010039,CUST_03381,Low,37,5
TKT_010040,CUST_04350,Medium,59,5
TKT_010041,CUST_00659,Low,63,3
TKT_010042,CUST_02051,High,46,5
TKT_010043,CUST_03422,Low,31,2
TKT_010044,CUST_01124,Low,25,4
TKT_010045,CUST_04553,Medium,16,4
TKT_010046,CUST_00884,High,23,4
TKT_010047,CUST_00697,Low,24,5
TKT_010048,CUST_04425,Low,59,2
TKT_010049,CUST_00715,High,38,4
TKT_010050,CUST_03990,Medium,38,4
TKT_010051,CUST_00242,High,27,5
TKT_010052,CUST_04275,Low,62,2
TKT_010053,CUST_02228,High,65,4
TKT_010054,CUST_03006,Medium,15,4
TKT_010055,CUST_04847,High,24,4
TKT_010056,CUST_01340,Low,29,3
TKT_010057,CUST_01744,High,56,5
TKT_010058,CUST_02679,Medium,23,2
TKT_010059,CUST_01461,Medium,30,5
